timestamp,txid,src_ip,dst_ip,src_port,dst_port,src_country,dst_country,src_asn,dst_asn,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,is_anomaly,anomaly_type
2025-01-12T15:16:18,14feca7a6f4447469df40707e84ea9eb013cce0f9f09458c93ef91b7e1e6cdea,206.13.222.70,16.86.83.227,29802,8333,US,IN,13006,13002,bc1q6f22439ce23041b8ae05af71ae2e8280,bc1q0d76793853b1446fb91a605b51bf9ce3|bc1q4219508da564428b8fea4ec5dcbc943b,0.0337544,0.02782098|0.00591397,1.945e-05,P2PKH,0,none
2025-01-26T17:48:07,d2a5d7c6d4a04d2b9e536a43ca69335f5eee101cdf2d4c0eabb4bbf9c152b4d1,105.45.125.34,54.239.5.103,59997,8333,US,FR,13009,13037,bc1q7e2e94cc3ae54cd08256ae60fd3665fc,bc1qe96e591c879d4eb6880507b93e56e261|bc1q2afe50dee280423e99e87bd788fa511c,0.12150522,0.06727118|0.05391988,0.00031416,P2PKH,0,none
2025-01-24T19:30:53,c200177023444c71bdbdb67638bbd3eef882d747846844eeab0a60c855fa64b3,199.197.244.186,70.241.113.93,52970,8333,FR,NL,13019,13024,bc1q0ff6fcb2453d48a28b73235d23b87931,bc1q07cc9e003a214f6b9f35d108422c8e02|bc1qc359898f1f144773993932011a7a67dc|bc1q951ae1df06b545f89a4486b3fdda22a9,0.07157725,0.02924248|0.00064251|0.04154596,0.0001463,P2SH,0,none
2025-01-16T13:05:53,e053c8a56890401597099a074ec02f613cf922e7511e4471b101c17eb95f0841,139.161.62.34,218.120.159.176,28361,8333,JP,BR,13019,13010,bc1qaf6ff6fa31ed4c57afbb5b9ae326d832,bc1q2b175eb29e854ed5b6178b021f9e25d7,0.00599023,0.00598222,8.01e-06,P2PKH,0,none
2025-01-30T02:57:51,125a48482a8a42a59c051b444b0837a50b251dae1cc84899b7c056237521718f,219.184.250.109,32.83.239.44,60198,8333,US,GB,13016,13029,bc1q4ab2b64f39764368aef81418cf34b06b,bc1q9140bd26fdba4ce786a174da5e47489c|bc1qef4efe310f0840fe876c5123a72ad61a,0.14918392,0.06702533|0.08182525,0.00033334,P2WPKH,0,none
2025-01-29T01:48:17,128e531e2ac548a384d96ffa19a08090f89590bb0c1146379ddbe5284d8f2a9e,120.52.207.69,70.203.223.22,53016,8333,BR,SG,13026,13020,bc1q047e3185d048471caa2566a5605863d0,bc1q4f13354e7aa4417f95269f4d7a320093|bc1q87f99b6ab10f486f88c8d4451e90f58b,0.0210404,0.01682042|0.00417092,4.906e-05,P2WPKH,0,none
2025-01-16T03:50:03,bd2d5d04e3964452b0c0f5f6e1d5d424e105628305944beea828015039cd1ea4,199.197.244.186,188.90.68.112,7830,8333,FR,DE,13019,13038,bc1qa85adc159d104270b69d7d055bb55fac,bc1q837d3b174d6f45a3bd6666224761cdc0,0.06741834,0.06721851,0.00019983,P2PKH,0,none
2025-01-20T00:48:47,1e1c1729c1b64c1a8216484093ba6a77a04a8e0ac5e74ced939846fbfd7869b2,29.81.215.200,32.204.14.22,52737,8333,FR,SG,13037,13026,bc1qa15ad41b5c8348e5a370b5f20edef3b7|bc1q8130b74c2d524e7a8d7486b1b6c9de8d,bc1qaf5dbed24d8742d3859958db21b3e51e|bc1qe942158ae6a147ea8c67e983808cf613,0.00673592|0.05304958,0.03338283|0.02633875,6.392e-05,P2PKH,0,none
2025-01-08T10:53:07,416637385d0e4ec386ef94118d6d274343d8b793b4cb4cd5987d3e0b0e1787fb,218.120.159.176,206.5.9.115,37387,8333,BR,IN,13010,13007,bc1q390697e31a0345989bc1775a3349cf4e|bc1q2bb5845ee771406388343e7581c5bd53,bc1qb257284514114358a0bc471b94c888ad,0.11852971|0.0210445,0.1392052,0.00036901,P2PKH,0,none
2025-01-10T02:38:02,28a7494c387e494c97ce7084136265338c97500cacb948cdbb9b0803b2b06a1d,73.207.222.224,11.54.185.61,42440,8333,US,RU,13014,13006,bc1qd17463b9742b47c1a3b6c2cd0c44d0e2|bc1q2419b1614d464055a1cfe616700ef20c|bc1q2635ca37f57549f5b2c2877b74192213,bc1qee1b5b865a884ca5be048e7272cf5349,0.00295144|0.03881634|0.02590071,0.06751034,0.00015815,P2PKH,0,none
2025-01-29T14:33:36,272b2927dd574fc3a838369adb10da8252386657b4ce4f48b1c0c6ddef83c775,213.14.250.115,144.188.78.102,61633,8333,FR,FR,13012,13032,bc1q093d6c95d07548a89d5248761108990c|bc1qe71f4eee1d68407c9526186dc1fd13aa|bc1qfda59f6c26974cfdbdad3b1669274551,bc1q48678147d87a4594a50160da0a2e7057|bc1q812fd4d7756c48bfa9cc3419a5980a1a|bc1q771bd35f89534e079faa655a10c07e7c,0.01684049|0.07318656|0.04436872,0.02358863|0.0333064|0.0771803,0.00032044,P2PKH,0,none
2025-01-01T10:24:50,70bf0644de214f29a6ba726ef04f4a58a3ac56fc3f45424ea75587b1a1c0856d,162.124.230.89,213.42.101.243,12704,8333,RU,DE,13016,13007,bc1qea0964bb476347aabac04bcdc150ce17,bc1q22855148e98e4a039c124af3ab0718f2|bc1q1fcba810676443f8883cbb47ab789465,0.39380198,0.19542007|0.19771368,0.00066823,P2PKH,0,none
2025-01-23T06:06:44,79597301005b4de7acc98d7debf96adc12982e521ba7473585a6b2c522111694,227.76.191.174,72.8.198.85,16630,8333,US,US,13023,13013,bc1q21d84132921548f89776a1922ea75986,bc1q93fbf3a20bc348289fa7f9f573cb47ae|bc1q4e8aad4459e64760b0cc3051f220c86e|bc1qbb07956f9a204c08b04d1511f6cf4a8d,0.03768498,0.0160951|0.00221152|0.01927944,9.892e-05,P2SH,0,none
2025-01-22T17:41:59,137f82931a784c9d91c9fb3a8f645065b1427feb374d4939a5d23cd126583829,14.236.237.176,199.197.244.186,1227,8333,US,FR,13030,13019,bc1q44e6deb93ce2453ab91931d5b4d5bc15|bc1qe728ed9c4f184dd79e6f923a2236fa75,bc1q4c63cdf2079d43aa8bc5e315ff2e3b24|bc1q13785b3dec1d4ba1a4975bc1470b1823,0.01183449|0.03620215,0.03117057|0.01679849,6.758e-05,P2SH,0,none
2025-01-09T21:44:00,2bf5ae27e93f42649d9cfb5ae4a8a76a4f0bcfc619fb4b70afa225c8b80019bb,79.247.66.157,121.199.204.76,47787,8333,FR,JP,13012,13033,bc1qeb07ce30fb0f46de8948c67aae3b211e,bc1q8de0e3fba47741d3a4c5fa376a658ce1|bc1qd48062b81e5844f2b729e9d52460e21e,0.04916818,0.00700328|0.04207127,9.363e-05,P2PKH,0,none
2025-01-03T00:06:00,79fa1f1c71454792b1a0e0a90fdc9c29e849915ec3af4114b31456b6c7cf89c4,41.34.220.1,141.183.97.44,63271,8333,DE,JP,13020,13039,bc1q3ea7e1e58d29459e8249ef9ce7e21cd9,bc1q76ddbdf23eec4381b62c3f05b17dc622|bc1qbd61c01d2f0e4f64a60b52262dca690c|bc1q41eba9ddbbc04194a799c8fa43d799dd,0.0234675,0.00473485|0.00146541|0.01724867,1.857e-05,P2SH,0,none
2025-01-08T10:29:21,a792ed00e6194336ac47457df130ecb10bcebeff60f240bbb6264a73af93cf14,203.177.174.207,139.235.250.159,29929,8333,US,IN,13035,13024,bc1q6a4b416044d24cb986c5c781448e05f9,bc1q1fcd2281433f43d294694649410ea30b|bc1q3baa9db921914e958b3315750a8c05c1,0.08244593,0.05597079|0.02626457,0.00021057,P2PKH,0,none
2025-01-07T06:54:30,1b53ed5f172047028ae38414c30fd3459437d4d5ddd34d9882607137e753e550,33.66.137.40,8.225.163.93,29059,8333,NL,DE,13025,13023,bc1q637102beec734d108943eed32b23f980|bc1q2c0248b861be4186aec86f341264e0e0,bc1q2419b1614d464055a1cfe616700ef20c|bc1q938139fbef474bf680ee211c83bff98a,0.04421105|0.04850418,0.08119853|0.0114339,8.28e-05,P2WPKH,0,none
2025-01-04T19:59:45,14ed0ba978da48e0ace616f1facca81f5fbdd14943084d38a818f3a7f6b34078,162.124.230.89,144.179.80.62,33840,8333,RU,US,13016,13018,bc1q7fba115bfab94904b396daa8d1747d2c,bc1q216d1bf5882449a0a5a9b48f6c3a6898|bc1qdb0074bcb79347ef901d4a06140870ec,0.16236637,0.08725425|0.07476336,0.00034876,P2PKH,0,none
2025-01-19T08:57:22,41a397e325944caabe2fd6654f986d72da916c52b3f24767aab30ac9409fd480,236.42.200.211,180.133.183.222,60799,8333,US,DE,13034,13015,bc1qe79713ecfbf34e48a60e9d8f379a7e84,bc1qdc7fe89da5ec40f090275e034cdba466,0.04425937,0.04415719,0.00010218,P2WPKH,0,none
2025-01-17T02:21:46,7f703b8a93cb41f3850f06393ca5361215fafff0508f4af1b55a120144fbb454,201.115.224.64,51.45.47.23,17085,8333,US,DE,13014,13000,bc1qc0e44100aab945cd96b9984d54506497,bc1q510401460df64f049dfd4176177f4266,0.65190019,0.65007007,0.00183012,P2WPKH,0,none
2025-01-28T06:36:36,bc85bd6169bd43b3ba4bcf3f56f056bc3c29aab86db9460f9e8af6f535c56062,49.211.215.164,14.236.237.176,28484,8333,US,US,13035,13030,bc1q342442ef082b4f468414d215793a3cd6,bc1q0d81c98d30734c30b4652057720a85d4|bc1q7589cbd9daed4cdf83adfc2be99afa2e,0.08619167,0.02739091|0.05854771,0.00025305,P2SH,0,none
2025-01-25T17:58:22,5ba1b50ea16f4bf1aa906059549dafb0c510340f869546cd82e02a307b54e82e,113.131.151.202,11.54.185.61,30780,8333,GB,RU,13001,13006,bc1qf521637484b2421b8b7616ee464f7766|bc1qf6ea5a4398e64ea8a5a09e61a5a3b221,bc1q37164814e6af4c9daf2fbea42a7c1dfc,0.02151264|0.03901735,0.06035136,0.00017863,P2WPKH,0,none
2025-01-02T10:50:44,443b073fc6444282bf5df3c4ee54f0e6ee8ffb592c864cfd8e7ff9471b383811,32.83.239.44,14.236.237.176,15697,8333,GB,US,13029,13030,bc1q6d9f6910df924ff6936d8d4d2a25be22|bc1qd73b481655804068aef409558d2a2af9,bc1q5cf0ac4f29d34abdb79ffd5128b037b2|bc1q5111d25228cb4fd49aa2c749d8006979|bc1qf84baea6683e4bc59e053dc593a7e353,0.2480351|0.0879879,0.03606837|0.16681192|0.13237471,0.00076801,P2PKH,0,none
2025-01-20T00:10:26,b79e07c06a93451483662998508ad00ba92d13a58c6a414ca5eac956b3af9938,175.189.9.56,194.136.197.15,53667,8333,GB,US,13016,13036,bc1q42b6b093ba5d4f1bafdba5f50a997613|bc1qd00a2fd6ccde4031b83f772dd20c9bc9|bc1q992b6183e36c4a00989d27b72d0125e6,bc1q370bd997614b449cae922586b6fc0455,0.14129847|0.0662384|0.06714655,0.2740267,0.00065672,P2SH,0,none
2025-01-08T07:55:45,515ca83af1c14875a701ec0e343d41540f3ddfeec25f4edf8f53bfc47a017656,19.139.58.31,93.40.242.23,18927,8333,SG,DE,13038,13023,bc1q971fe3ae957d41a0859149ea71f2f44a|bc1q451066a7d49b490bb6afca2fbcd57a0b,bc1qa7afbdd733aa4626a69df174fa5c1ae8|bc1q6dca6353e0554d0dbafb900eeac543e9,0.02740184|0.03006295,0.0439317|0.01338655,0.00014654,P2SH,0,none
2025-01-04T23:42:57,4798ebda13f041849448efc3c3c7e3ced73303bd004f4a1ea02f5e5c60b229da,203.127.100.169,105.45.125.34,13611,8333,DE,US,13018,13009,bc1qe7685875ae734b5d97f86ba070a21686,bc1q5cf0ac4f29d34abdb79ffd5128b037b2,0.00763948,0.00763234,7.14e-06,P2SH,0,none
2025-01-05T09:55:41,5485bc19f1cd449088b1e4aa2ec23cfc916b065da6714d11918882337c020fee,75.40.245.227,120.52.207.69,40346,8333,NL,BR,13006,13026,bc1q8122589bb6fc40f1ae1abbb209ef9c8e|bc1qb5a3d7be359a4e70a607b1170fac3ae6,bc1q0a094d0128f945cba385f4acbdea4de3,0.47672228|0.04430868,0.52010638,0.00092458,P2WPKH,0,none
2025-01-04T09:14:18,5e4c440d23b64928827c4054e24b4c11c661d1ee9ce9443392b967da6666e003,206.13.222.70,120.184.159.215,51868,8333,US,JP,13006,13003,bc1qe4620ff2cbb74157b8b2d12ad6ef5fa4,bc1q0d300bf73052497eb98632043e054f7c,0.03153636,0.0314638,7.256e-05,P2PKH,0,none
2025-01-05T01:59:31,9923e59b3cad472b91415f0ad22f86c3ebe76c0481a1452a942a290118f5ace4,194.18.9.194,229.233.18.21,52866,8333,IN,IN,13021,13023,bc1q9a2bc6340b0f4747b982c5291a00185c,bc1q163c0083654542049f3269bfd755e7f1|bc1q3e8c84f3d5014705a9194d12feb2d5f8|bc1qb80d0226214e4ef180edb15330f67a46,0.06064886,0.03324186|0.01049362|0.01680768,0.0001057,P2SH,0,none
2025-01-01T18:22:34,237beac13dc04888897f02e4257bb5491e6e250ed60643cf9975b358c9f6a0d3,164.212.88.48,171.28.116.220,41072,8333,NL,NL,13028,13028,bc1q4a86a4b7c0dc4af0965f63b282fce42b|bc1q1724b7b7ed0e4b34aa027087471c7d4f|bc1qf6173ea56f204afc85af8269422c3f4a,bc1qe1017f4675534e59a55307d055d2d4e4|bc1qf661d803a152419da7bfc5ad8db1fd36,0.02350599|0.00358868|0.06800356,0.05418365|0.0407736,0.00014098,P2WPKH,0,none
2025-01-07T14:03:01,55b12e4b417e4e9b8950172b73443ef4748ec402b8324966b73e8ba48618913d,42.76.115.245,231.209.49.33,2319,8333,NL,DE,13020,13018,bc1qe8216f8d5a7e4af7a1df803639c9457c|bc1q3ca8ef1ab4754f4791e20f9e64c3c94c,bc1qf99a97817cc140b18caee18aecf27ed7|bc1qd6d0c9454d5f4d14821835adca8d4a45,0.01389712|0.07521917,0.06514589|0.02384739,0.00012301,P2PKH,0,none
2025-01-24T07:08:56,7bf2837d5be948aba2185ca493bb0c8030e9003312c14dc4b8d9ec3a168051b9,111.47.98.220,142.62.225.20,44651,8333,US,US,13000,13031,bc1qd730984470a94f42a2cf02acdbb0b183|bc1q915577802c964a43bd8061d77fa2c49d,bc1q07cc9e003a214f6b9f35d108422c8e02,0.05231093|0.0020449,0.054213,0.00014283,P2WPKH,0,none
2025-01-02T01:51:18,8176c5d7603d4f21bc9ff314776135006b65511f53ce4820aac66b87dba344af,144.179.80.62,79.247.66.157,18930,8333,US,FR,13018,13012,bc1q72db0fbc95a440aea284fad740981670|bc1q69d8da0f3e5741c09a239b874f608e6e,bc1qc6b253b50d0f44489f17ed1e5888378f,0.23772412|0.06377627,0.30124522,0.00025517,P2WPKH,0,none
2025-01-08T18:21:30,6e0b063270b545e0b00876815a8ce80aeab34c3136f94598aa917ab938b6902d,58.44.81.30,162.124.230.89,56504,8333,DE,RU,13015,13016,bc1q825c659871114bb1bc79436c6017e209,bc1q980f0d62a4f54e2bacee81ecaae36c41|bc1q96566ce2aae649f1a8e03f3fe03965aa,0.40194318,0.37250823|0.028532,0.00090295,P2SH,0,none
2025-01-22T20:30:50,bde35d033e5d4546ac00121d8daef3ac707806ba0a624529880865f973469937,23.47.92.123,131.98.209.18,65190,8333,FR,RU,13033,13004,bc1q938139fbef474bf680ee211c83bff98a|bc1q0f54c18b9fae4953ad5b5df7e518687a|bc1q8d652c50be104dd4aad95c529fe679f5,bc1qaf6ff6fa31ed4c57afbb5b9ae326d832|bc1qe5e58684b12641058dc0597012be6d03|bc1q7ac1ed06e4684c62b482d612c4cdfdca,0.14995544|0.02825982|0.06998396,0.03821912|0.077088|0.13250028,0.00039182,P2WPKH,0,none
2025-01-18T18:48:34,9b6abee7e0dc4f63bb9586919ecc1df1df7e5ea702c24dc78bde08085e07006e,115.81.81.58,19.139.58.31,20966,8333,US,SG,13034,13038,bc1q58f28c70b1bb4a0f8492d37f159d62b9|bc1q4e8aad4459e64760b0cc3051f220c86e|bc1q4947246f41fe4d8d9fabc74780ee1879,bc1q7c8e5e5eed2a4ca8bd8b148bc3b31969|bc1q6ab74c004d774307b4dc91c6bca1d8fe|bc1q6a4b416044d24cb986c5c781448e05f9,0.02577398|0.02636834|0.05138755,0.00659748|0.07434699|0.02253207,5.333e-05,P2WPKH,0,none
2025-01-24T09:14:59,8660db68a117449b8dc3993cbd7df062bca6ed413df84614ae994e895ef53930,171.120.238.16,11.54.185.61,44799,8333,NL,RU,13033,13006,bc1qdf76a272306f47d5ab9de64ffa2e1b39|bc1q7d808ffc1569412b8fdb60876e4e8487,bc1qe158db3fc2494e8cbc10944a62a41cb9|bc1q29bd65509da2461bb8678c9793de6f49,0.01631471|0.03890616,0.05112419|0.004054,4.268e-05,P2PKH,0,none
2025-01-20T16:11:06,2303262f2c34486897a29062e485589ca5a96df3bf6e4a419fd3c64c995dd478,75.40.245.227,203.253.224.48,9398,8333,NL,US,13006,13033,bc1q262f8fc8273648b6a86bf52dc1e81af5,bc1qaba5534525a54c05970a3f7e9c0d8d72|bc1q252f2fefbfd74f149939494797616e21,0.24164826,0.12532058|0.11589547,0.00043221,P2WPKH,0,none
2025-01-17T15:53:45,7c36beba5b8740778f6888f157557c1c501ce2ed19ce47918bf1a57a629cdb47,93.220.75.11,111.233.48.42,26453,8333,US,IN,13002,13007,bc1q37a05ca1f7a44a3eb9b56e3f1f2ad2da|bc1q95a1bdb9ff76438780105a0b1391f022|bc1q4ace2ec0aafb41bc8a0e6a1e9cf97237,bc1qa99d16a0cfe24b12a8e2e4772d3e8e5c|bc1q03be507fdae1421a889b4631357dbd10|bc1q29bd65509da2461bb8678c9793de6f49,0.0287652|0.02423134|0.03373768,0.0170912|0.062616|0.00681988,0.00020714,P2PKH,0,none
2025-01-17T10:34:37,b0f556f3d52442c3a0c3bea0cc657ad767000263c2a84337b742067b29b26516,9.138.5.219,173.140.25.175,53201,8333,US,US,13007,13029,bc1qbb07956f9a204c08b04d1511f6cf4a8d,bc1qd3ebb64725d047e4b1416db12297197d,0.06801349,0.06791251,0.00010098,P2WPKH,0,none
2025-01-28T21:00:13,4a9de4e4e8734a87b571a4a57055bc415e8eb9d5ab254226bc69c0d99ea677aa,117.123.129.23,22.0.136.141,56443,8333,SG,NL,13007,13028,bc1qcbe27015b157405aa5ac3802fc0070f0,bc1qcaf8af12dc31415a96a726494746c45f|bc1q51983b5107984f5991bb2cea55835696,0.01403152,0.0106783|0.00332293,3.029e-05,P2WPKH,0,none
2025-01-17T21:03:52,f095add4fdb043b0bebf05380a4ac646e121405e5cd64d71aee7634873308825,41.34.220.1,93.220.75.11,40733,8333,DE,US,13020,13002,bc1q208689e3404e49c789883625b93e1d3c,bc1q11d4d647f4344e1d8076f62d0e822e05|bc1q37ea0b285e9c434f88125fd12e03f59e|bc1q3b30e7c2aed449b38c60e890ffc29c23,0.02912024,0.0019269|0.02597961|0.00114583,6.79e-05,P2SH,0,none
2025-01-08T08:00:56,121fa90ad6444d69ae1088de6b3f46d641539aa90ce942c9a73da0905c54a9bd,190.77.226.42,173.140.25.175,9674,8333,US,US,13031,13029,bc1qd5b49effd6624b48a596274c4dbdac68,bc1q0206f9f2766e434a84cb696259e669ed|bc1qa0d5f657cc6a4279a94d1f521cacd0ec|bc1qabc2d01bc0704bffb0ebebe882298784,0.01205825,0.00092511|0.00502181|0.00610201,9.31e-06,P2PKH,0,none
2025-01-19T21:43:43,17efad39810f4d3b973b1456e6741f468db2bd3e00d24d4e921babc146343764,119.123.7.23,142.62.225.20,36938,8333,US,US,13012,13031,bc1q055d9c0464f843e29bad5976879e0bdb,bc1q825c659871114bb1bc79436c6017e209,0.0604297,0.06031567,0.00011403,P2PKH,0,none
2025-01-16T17:18:37,1a25b5f09e0d4be1b0291452dee6fe88b363d370e22140889a57bec5abe02cb5,23.150.56.34,22.217.38.136,37948,8333,NL,GB,13037,13004,bc1q7a7034e5d6a64deea7cc89d80ea29e48|bc1q0a8602d16c604263914bfd794c1bb557,bc1q4e46635270c042a18cc63541657968ac|bc1q2acb84657c394b7f84af450352e6b90a,0.0103388|0.20521,0.18158977|0.03381353,0.0001455,P2WSH,0,none
2025-01-02T12:42:05,d1dd8764c0e34bba85bf356fb4cb2c2627231825924e45ba82cb047aacc52ab2,88.245.181.44,219.184.250.109,58209,8333,US,US,13013,13016,bc1q572844259da34505a6ea9ad3afbf02de,bc1q452c493bbb78477bbc1588c1c2b78394|bc1q12f11fa2fca8468d9efbf2e2ebfe1867|bc1qd5c66ad09d6d4878be4f81d2b2a194f5,0.05464483,8.107e-05|0.05107249|0.003397,9.427e-05,P2WPKH,0,none
2025-01-21T11:44:46,d198e0d790584afcb63f14e3bcb9d1f45c98b1721f6246679005fd7965b6fbad,70.241.113.93,111.204.181.248,61858,8333,NL,GB,13024,13031,bc1q26ff72e1185b4f04a63028b5af31bcdb,bc1q38c3fa0583944e7d885e643268ac3f4d|bc1qaf6ff6fa31ed4c57afbb5b9ae326d832,0.1320525,0.05086004|0.08100891,0.00018355,P2WPKH,0,none
2025-01-28T08:19:08,083e2a7de7fa4210a3bff5117f2a4e9f72d14ce647e84311a8d5badcc5981a58,144.188.78.102,20.70.71.243,21226,8333,FR,US,13032,13022,bc1q184548b5abed43e7a3a171c37dc2814e|bc1qc01dbdfb42ee466a89d7e6b7cd594d6e,bc1qd6c67f86cb0e45d3be136d6f5515e0d0|bc1q5808ff63e4b747f7ae6784fc7babf2ec,0.05780199|0.03521686,0.03895675|0.05392006,0.00014204,P2SH,0,none
2025-01-01T03:17:59,80e3252e2f6f41188d1f0545790d30b557bc41b5e65c40b5919dc9d5d5307720,142.62.225.20,59.227.117.73,12242,8333,US,JP,13031,13007,bc1q81b34affc2394f368fef666e2af3c806,bc1q788449c0c54242c188efd8f712570f18|bc1q15c4e96254f7467fa6a1100934ab61ce,0.04906361,0.00699162|0.0419859,8.609e-05,P2SH,0,none
2025-01-23T16:33:09,5db571bb4da749c3b78e2549f257271941861c03f37349bfaa6b150f488bcfb6,203.253.224.48,213.42.101.243,34713,8333,US,DE,13033,13007,bc1q788449c0c54242c188efd8f712570f18,bc1q8970827967dc4886954989df57b75bf2|bc1q41ad4937d7874b859c899c28335b858d,0.04519121,0.01056884|0.03453283,8.954e-05,P2WPKH,0,none
2025-01-10T12:11:49,f6f72c6a7d8a4cde8c9b2041c86a37feb00cbef2886e42669c1532611d524251,139.161.62.34,51.147.129.235,12801,8333,JP,JP,13019,13039,bc1q4ab2b64f39764368aef81418cf34b06b|bc1q3ab168e9668846dfa48fd671695bf9e0|bc1qe4cb84c6c2a047f581072f08391b12ed,bc1q7aab014d999440c29dc7bc769abcacd5,0.31243982|0.02405704|0.03521116,0.37089522,0.0008128,P2SH,0,none
2025-01-10T11:40:10,efd1ad1f2cbd43ed8f014ef1781e8f34e563970720074b0096c7ff6292bdd162,200.20.206.5,90.194.54.190,24285,8333,IN,BR,13011,13012,bc1q19d0c5490c2a4f6ea2f63c1c0e9f686c|bc1qca01a8810f87417981949a67d6e066ea,bc1qbd33a2a75fe143c9bf0088e76b47c357,0.17530554|0.01650672,0.19126896,0.0005433,P2PKH,0,none
2025-01-18T14:09:20,d09085e565ee4ec295622d920f60928c0c49d37b3ad446f9942cb5ea308dd02c,201.115.224.64,144.188.78.102,56895,8333,US,FR,13014,13032,bc1q707a8bf642aa4e39845dc95f1e79d4df,bc1q5a2e468342cb419ba446bea4354c5ce8|bc1qcde969d5954841c781f47056df4e522d|bc1q679c9cb60a6e46ab8cb2d68cfb0fe985,0.08734208,0.03619245|0.0431697|0.00780361,0.00017632,P2WPKH,0,none
2025-01-13T16:54:02,e9e0cf88273048f08d67cfe9f1c669e46e50c3326f264eda80e2dde132ff809b,214.249.189.109,206.5.9.115,55565,8333,JP,IN,13039,13007,bc1q342442ef082b4f468414d215793a3cd6|bc1q3b809805533e4a36aee3c18521c686cc|bc1q27207f2062f44327a10ea0ad48f0c60a,bc1qd379947a1d0f4370b9cd7af4cca71d42|bc1q14ef7ae17e07402786a71807dc864e71|bc1q7a4c4bee5a024b018034feef7a946c6e,0.02905693|0.10021457|0.15186261,0.04219389|0.19382947|0.04427608,0.00083466,P2SH,0,none
2025-01-03T11:33:24,9ed5e632704446bcbdf5bb0ed866d3ad0f271cfb3d0e4821aef541befa1a140f,58.44.81.30,104.149.85.76,63653,8333,DE,JP,13015,13038,bc1qab69d35d06094c6e9f82476be572aed2,bc1q48678147d87a4594a50160da0a2e7057,0.02755895,0.02748902,6.993e-05,P2PKH,0,none
2025-01-01T02:07:34,e97e7d943227420e9bb16465eefff6c7276875ca41c54e10b365f7b90197c5a4,175.189.9.56,99.49.200.117,43092,8333,GB,US,13016,13013,bc1qc359898f1f144773993932011a7a67dc,bc1qaa07accede8c4d52bec4bd31149ebcb1|bc1qb1c0820bcc814a21b0afe3aaa61470bb,0.06577352,0.04480184|0.02092288,4.88e-05,P2PKH,0,none
2025-01-24T13:48:35,ca2023644aee430e8e873ff182ba11cff94604ed837f4a12a9cafa439798f6b7,32.83.239.44,206.5.9.115,4881,8333,GB,IN,13029,13007,bc1q1d8e3158fbbb48a7ad3f63b218393ff9|bc1q6386b4740a5d4257a75b889c6b856746,bc1q859e9e567732400497ddebe75adb33e5|bc1q173862ee2c984c2da6263d3c263130be,0.01334538|0.04246186,0.01952617|0.03618848,9.259e-05,P2SH,0,none
2025-01-16T15:27:56,74ce9bdd7b91454ea16b31971217f987ea8379d17112467bb85fb6761dbdb443,141.183.97.44,171.28.116.220,49901,8333,JP,NL,13039,13028,bc1qa1628f8f35664c4fa76ceffb9461b2e6,bc1q859e9e567732400497ddebe75adb33e5,0.05915192,0.05906351,8.841e-05,P2PKH,0,none
2025-01-13T16:38:51,f463669900cd4b8dbeb58093bab1bcf8494542c56ea842deb37a8653f8572789,129.111.105.72,35.201.188.111,43313,8333,SG,IN,13021,13027,bc1q0f0b84b35bf0415eaa7ef027b031c287|bc1q8eb757cd38ae4565a6a159a9e261338a,bc1q9c779fc6c2ad46399edced98801128d2,0.07899914|0.02448466,0.10329366,0.00019014,P2PKH,0,none
2025-01-10T03:32:06,b17fadce06c54500b4698a44eeb8568cab335d3839e74a45a3939b83158e9e6a,142.62.225.20,164.212.88.48,10367,8333,US,NL,13031,13028,bc1q450a6621df08496b91b7faedaf83fcbb,bc1q0206f9f2766e434a84cb696259e669ed|bc1q4589f2a3032b4f859491fae94d623ec6,0.0073762,0.00476167|0.00261063,3.9e-06,P2WSH,0,none
2025-01-25T07:01:49,30dde6863a584190a4a34872bedbe27a1664ccf5b5924fd7b60d41026fac9ebd,9.138.5.219,73.207.222.224,25531,8333,US,US,13007,13014,bc1qbe635e178cae4be4b7aaee2bad7b7bbf,bc1qd0fe3156c7d64230853cd1161d8ed40d,0.03473084,0.03466983,6.101e-05,P2WPKH,0,none
2025-01-16T03:05:01,fe2a285f21c14f5188d64633fb426ebae7ba08052a8043149a503d568b13eeac,190.168.187.141,59.227.117.73,27210,8333,JP,JP,13003,13007,bc1qf080e14a973246cfa51ab5116211c204,bc1q7ad46bcdf63749e8acc856d58a156f96|bc1q73f25eb00ade441c93617cff2c9daebd|bc1q5a75cc324ddd41a28676d84dba62ad00,0.0097664,0.00570656|0.00091896|0.00312678,1.41e-05,P2PKH,0,none
2025-01-13T12:03:53,889e941b96e84f378139960e39088d9fb63566075c1b4bf2b855625b23bc48fb,139.161.62.34,161.180.194.15,33975,8333,JP,IN,13019,13024,bc1q788449c0c54242c188efd8f712570f18|bc1q2b2163f8063e409fbf6ae89f0094f7dc,bc1q173862ee2c984c2da6263d3c263130be|bc1q46cc0287ee514f349db97002f2fda007,0.20443962|0.11524512,0.08826017|0.23066822,0.00075635,P2PKH,0,none
